doc_no,sentence_no,word,tag
2010,3,30,ADJ
2010,3,Ekim'de,NOUN
2010,3,kimliği,NOUN
2010,3,belirlendi,VERB
2010,3,ve,CONJ
2010,3,kendisi,PRON
2010,3,gözaltına,NOUN
2010,3,alındı,VERB
2010,3,dedi,VERB
2010,3,.,.
2010,4,Belgrad,NOUN
2010,4,Bölge,NOUN
2010,4,Mahkemesi'nin,NOUN
2010,4,savcılığın,NOUN
2010,4,talebi,NOUN
2010,4,üzerine,ADV
2010,4,48,ADJ
2010,4,saat,NOUN
2010,4,gözaltı,NOUN
2010,4,süresi,NOUN
2010,4,verdiğini,ADJ
2010,4,ifade,NOUN
2010,4,eden,ADJ
2010,4,Stamenkoviç,NOUN
2010,4,İlgili,NOUN
2010,4,şahsın,NOUN
2010,4,işlediği,ADJ
2010,4,suç,NOUN
2010,4,geniş,ADJ
2010,4,kitlelerin,NOUN
2010,4,incinmesine,NOUN
2010,4,yol,NOUN
2010,4,açan,ADJ
2010,4,bir,DET
2010,4,suçtur.,VERB
2010,4,.,.
2010,5,Kendisiyle,PRON
2010,5,ilgili,NOUN
2010,5,soruşturma,NOUN
2010,5,ve,CONJ
2010,5,diğer,CONJ
2010,5,gerekli,NOUN
2010,5,işlemler,NOUN
2010,5,yürütülüyor,VERB
2010,5,diye,ADP
2010,5,konuştu,VERB
2010,5,.,.
2010,6,Bu,DET
2010,6,arada,NOUN
2010,6,Çosoviç'in,NOUN
2010,6,Facebook,NOUN
2010,6,profiline,NOUN
2010,6,Kuranı,NOUN
2010,6,Kerimi,NOUN
2010,6,yakarken,ADV
2010,6,yüklenen,ADJ
2010,6,fotoğrafın,NOUN
2010,6,yanı,NOUN
2010,6,sıra,NOUN
2010,6,birinci,ADJ
2010,6,ve,CONJ
2010,6,ikinci,ADJ
2010,6,dünya,NOUN
2010,6,savaşlarında,NOUN
2010,6,onbinlerce,ADJ
2010,6,insanın,NOUN
2010,6,katledilmesinden,NOUN
2010,6,sorumlu,NOUN
2010,6,radikal,NOUN
2010,6,Sırp,NOUN
2010,6,Çetnik,NOUN
2010,6,hareketinin,NOUN
2010,6,simgelerin,NOUN
2010,6,yer,NOUN
2010,6,aldığı,VERB
2010,6,giysilerle,NOUN
2010,6,çekilmiş,ADJ
2010,6,fotoğraflarının,NOUN
2010,6,da,CONJ
2010,6,bulunduğu,ADJ
2010,6,belirtildi,VERB
2010,6,.,.
2010,7,Facebook'taki,NOUN
2010,7,sayfasına,NOUN
2010,7,Kurban,NOUN
2010,7,Bayramı,NOUN
2010,7,hakkında,ADV
2010,7,yorum,NOUN
2010,7,da,CONJ
2010,7,yazan,ADJ
2010,7,Çosoviç'in,NOUN
2010,7,mesajında,NOUN
2010,7,Sırbistan'daki,NOUN
2010,7,Müslümanlara,NOUN
2010,7,Türk,NOUN
2010,7,dediği,VERB
2010,7,ve,CONJ
2010,7,gelecek,NOUN
2010,7,bayramı,NOUN
2010,7,görmeyeceklerini,ADJ
2010,7,ümit,NOUN
2010,7,ettiğine,ADJ
2010,7,yönelik,ADP
2010,7,ifadeler,NOUN
2010,7,yer,NOUN
2010,7,alıyor,VERB
2010,7,.,.
2011,0,Suriye,NOUN
2011,0,topları,NOUN
2011,0,bu,DET
2011,0,kez,NOUN
2011,0,İsrail'e,NOUN
2011,0,düştü,VERB
2011,0,Suriye,NOUN
2011,0,topraklarından,NOUN
2011,0,atılan,ADJ
2011,0,3,NUM
2011,0,havan,NOUN
2011,0,topu,NOUN
2011,0,mermisinin,NOUN
2011,0,İsrail,NOUN
2011,0,kontrolündeki,NOUN
2011,0,topraklara,NOUN
2011,0,düştüğü,ADJ
2011,0,bildirildi,VERB
2011,0,.,.
2011,1,İsrail,NOUN
2011,1,ordusu,NOUN
2011,1,Suriye'deki,NOUN
2011,1,çatışmalar,NOUN
2011,1,sırasında,ADV
2011,1,açılan,ADJ
2011,1,ateş,NOUN
2011,1,sonucu,NOUN
2011,1,3,NUM
2011,1,havan,NOUN
2011,1,topu,NOUN
2011,1,mermisinin,NOUN
2011,1,İsrail,NOUN
2011,1,işgali,NOUN
2011,1,altındaki,ADP
2011,1,Golan,NOUN
2011,1,tepelerine,NOUN
2011,1,düştüğünü,NOUN
2011,1,bildirdi,VERB
2011,1,.,.
2011,2,İsrailli,NOUN
2011,2,yetkililer,NOUN
2011,2,açık,NOUN
2011,2,arazilere,NOUN
2011,2,düşen,ADJ
2011,2,top,NOUN
2011,2,mermilerinin,NOUN
2011,2,herhangi,ADJ
2011,2,bir,DET
2011,2,zarara,NOUN
2011,2,yol,NOUN
2011,2,açmadığını,ADJ
2011,2,belirtirken,ADV
2011,2,mermilerin,NOUN
2011,2,yanlışlıkla,ADV
2011,2,İsrail,NOUN
2011,2,topraklarına,NOUN
2011,2,düştüğünü,ADJ
2011,2,kasıtlı,NOUN
2011,2,bir,DET
2011,2,eylem,NOUN
2011,2,olduğuna,ADJ
2011,2,inanmadıklarını,ADJ
2011,2,ifade,NOUN
2011,2,etti,VERB
2011,2,.,.
2011,3,Suriye'de,NOUN
2011,3,yoğunlaşan,ADJ
2011,3,çatışmaların,NOUN
2011,3,yansıması,NOUN
2011,3,olarak,ADV
2011,3,son,NOUN
2011,3,bir,DET
2011,3,hafta,NOUN
2011,3,içinde,ADV
2011,3,Golan,NOUN
2011,3,tepelerine,NOUN
2011,3,3,NUM
2011,3,havan,NOUN
2011,3,topu,NOUN
2011,3,düşmüş,VERB
2011,3,İsrail'e,NOUN
2011,3,ait,ADP
2011,3,askeri,NOUN
2011,3,bir,DET
2011,3,araca,NOUN
2011,3,da,CONJ
2011,3,kurşun,NOUN
2011,3,isabet,NOUN
2011,3,etmişti,VERB
2011,3,.,.
2011,4,Cumartesi,NOUN
2011,4,günü,NOUN
2011,4,de,CONJ
2011,4,Suriye,NOUN
2011,4,ordusuna,NOUN
2011,4,bağlı,ADP
2011,4,3,ADJ
2011,4,tank,NOUN
2011,4,Golan,NOUN
2011,4,tepelerinde,NOUN
2011,4,askerden,NOUN
2011,4,arındırılmış,ADJ
2011,4,bölgeye,NOUN
2011,4,girmişti,VERB
2011,4,.,.
1400,0,Su,NOUN
1400,0,altının,ADP
1400,0,son,ADJ
1400,0,60,NUM
1400,0,yılı,NOUN
1400,0,aydınlanıyor,VERB
1400,1,Türkiye'de,NOUN
1400,1,su,NOUN
1400,1,altının,ADP
1400,1,gizemli,ADJ
1400,1,dünyasını,NOUN
1400,1,ilk,ADJ
1400,1,kez,NOUN
1400,1,fotoğraflayan,ADJ
1400,1,sanatçıların,NOUN
1400,1,eserlerinin,NOUN
1400,1,yer,NOUN
1400,1,aldığı,VERB
1400,1,1952-2012,NUM
1400,1,Sualtına,NOUN
1400,1,Işık,NOUN
1400,1,Tutanlar,NOUN
1400,1,sergisi,NOUN
1400,1,8,NUM
1400,1,Kasım'da,NOUN
1400,1,Rezan,NOUN
1400,1,Has,NOUN
1400,1,Müzesi'nde,NOUN
1400,1,açılacak,VERB
1400,2,60,NUM
1400,2,yıllık,NOUN
1400,2,bir,DET
1400,2,hikayenin,NOUN
1400,2,anlatıldığı,ADJ
1400,2,sergide,NOUN
1400,2,Türkiye'de,NOUN
1400,2,su,NOUN
1400,2,altında,ADP
1400,2,ilk,ADJ
1400,2,kez,NOUN
1400,2,deklanşöre,NOUN
1400,2,basan,ADJ
1400,2,Rasim,NOUN
1400,2,Divanlı,NOUN
1400,2,Mustafa,NOUN
1400,2,Kapkın,NOUN
1400,2,Yalçın,NOUN
1400,2,Haraçoğlu,NOUN
1400,2,Zareh,NOUN
1400,2,Magar,NOUN
1400,2,Baskın,NOUN
1400,2,Sokulluoğlu,NOUN
1400,2,ve,CONJ
1400,2,Tosun,NOUN
1400,2,Sezen'den,NOUN
1400,2,Türkiye'nin,NOUN
1400,2,ödüllü,ADJ
1400,2,ve,CONJ
1400,2,önemli,ADJ
1400,2,su,NOUN
1400,2,altı,ADP
1400,2,fotoğraf,NOUN
1400,2,sanatçılarına,NOUN
1400,2,kadar,ADP
1400,2,oldukça,ADV
1400,2,uzun,ADJ
1400,2,bir,DET
1400,2,dönemi,NOUN
1400,2,kapsayan,ADJ
1400,2,eserler,NOUN
1400,2,yer,NOUN
1400,2,alacak,VERB
1400,3,Sanatçıların,NOUN
1400,3,kendilerinde,PRON
1400,3,iz,NOUN
1400,3,bırakan,ADJ
1400,3,en,ADV
1400,3,önemli,ADJ
1400,3,karelerine,NOUN
1400,3,yer,NOUN
1400,3,verilen,ADJ
1400,3,bu,DET
1400,3,proje,NOUN
1400,3,Türkiye'nin,NOUN
1400,3,su,NOUN
1400,3,altı,ADP
1400,3,fotoğrafçılığı,NOUN
1400,3,tarihinden,NOUN
1400,3,yola,NOUN
1400,3,çıkarak,ADV
1400,3,1950'lerden,NUM
1400,3,günümüze,NOUN
1400,3,kadar,ADP
1400,3,Türkiye,NOUN
1400,3,ve,CONJ
1400,3,dünya,NOUN
1400,3,denizlerindeki,NOUN
1400,3,su,NOUN
1400,3,altı,ADP
1400,3,yaşamını,NOUN
1400,3,gözler,NOUN
1400,3,önüne,ADJ
1400,3,seriyor,VERB
1400,4,90'a,NUM
1400,4,yakın,VERB
1400,4,fotoğraf,NOUN
1400,4,sanatçısının,NOUN
1400,4,çalışmasının,NOUN
1400,4,yer,NOUN
1400,4,alacağı,ADJ
1400,4,sergide,NOUN
1400,4,Engin,NOUN
1400,4,Aygün,NOUN
1400,4,Bengiz,NOUN
1400,4,Özdereli,NOUN
1400,4,ve,CONJ
1400,4,Saki,NOUN
1400,4,Uğurlu'nun,NOUN
1400,4,belgesel,NOUN
1400,4,çalışmaları,NOUN
1400,4,da,CONJ
1400,4,gösterilecek,VERB
1400,5,Küratörlüğünü,NOUN
1400,5,Saygun,NOUN
1400,5,Dura'nın,NOUN
1400,5,üstlendiği,ADJ
1400,5,sergi,NOUN
1400,5,28,NUM
1400,5,Şubat'a,NOUN
1400,5,kadar,ADP
1400,5,ziyaret,NOUN
1400,5,edilebilecek,VERB
2800,0,İster,CONJ
2800,0,tango,NOUN
2800,0,yap,VERB
2800,0,ister,CONJ
2800,0,göbek,NOUN
2800,0,at!,VERB
2800,0,Dünya,NOUN
2800,0,Sağlık,NOUN
2800,0,Örgütü'nün,NOUN
2800,0,rakamlarına,NOUN
2800,0,göre,ADV
2800,0,2000'de,NUM
2800,0,66,NUM
2800,0,olan,ADJ
2800,0,ortalama,ADJ
2800,0,ömür,NOUN
2800,0,2009'da,NUM
2800,0,68'e,NUM
2800,0,yükseldi.,VERB
2800,1,Ama,CONJ
2800,1,iskeletimiz,NOUN
2800,1,uzun,ADJ
2800,1,yaşam,NOUN
2800,1,süresine,NOUN
2800,1,hazır,ADJ
2800,1,değil.,VERB
2800,2,Florence,NOUN
2800,2,Nightingale,NOUN
2800,2,Hastanesi'nden,NOUN
2800,2,Ortopedi,NOUN
2800,2,ve,CONJ
2800,2,Travmatoloji,NOUN
2800,2,Uzmanı,NOUN
2800,2,Prof,NOUN
2800,2,Dr,NOUN
2800,2,Uğur,NOUN
2800,2,Işıklar,NOUN
2800,2,kemik,NOUN
2800,2,yoğunluğunda,NOUN
2800,2,azalma,NOUN
2800,2,rahatsızlığındaki,NOUN
2800,2,artışa,NOUN
2800,2,dikkat,NOUN
2800,2,çekiyor:,VERB
2800,2,Ayağı,NOUN
2800,2,halıya,NOUN
2800,2,takılan,ADJ
2800,2,kişinin,NOUN
2800,2,omuzu,NOUN
2800,2,el,NOUN
2800,2,bileği,NOUN
2800,2,kırılabiliyor.,VERB
2800,3,2030,NUM
2800,3,yılında,NOUN
2800,3,hastane,NOUN
2800,3,yataklarının,NOUN
2800,3,üçte,NOUN
2800,3,biri,NOUN
2800,3,kemik,NOUN
2800,3,erimesi,NOUN
2800,3,sebebiyle,ADV
2800,3,kırık,ADJ
2800,3,vakası,NOUN
2800,3,yaşayan,ADJ
2800,3,hastalardan,NOUN
2800,3,oluşacak.,VERB
2800,4,Kadınların,NOUN
2800,4,bu,DET
2800,4,konuda,NOUN
2800,4,dezavantajı,NOUN
2800,4,daha,ADV
2800,4,yüksek.,NOUN
2800,5,Bu,DET
2800,5,yüzden,ADV
2800,5,güneşle,NOUN
2800,5,temas,NOUN
2800,5,etmeleri,NOUN
2800,5,fazla,ADJ
2800,5,kilo,NOUN
2800,5,almamaları,NOUN
2800,5,ya,CONJ
2800,5,da,CONJ
2800,5,zayıf,ADJ
2800,5,kalmamaları,NOUN
2800,5,gerekiyor.,VERB
2800,6,Aşırı,ADV
2800,6,zayıf,ADJ
2800,6,kadınlarda,NOUN
2800,6,kemik,NOUN
2800,6,erimesi,NOUN
2800,6,daha,ADV
2800,6,yoğun,ADJ
2800,6,görülüyor.,VERB
2800,7,Kemikleri,NOUN
2800,7,güçlendirmek,NOUN
2800,7,için,ADP
2800,7,egzersiz,NOUN
2800,7,dediğimizde,ADJ
2800,7,insanlar,NOUN
2800,7,ne,PRON
2800,7,yapacağım,VERB
2800,7,diye,ADP
2800,7,düşünüyor.,VERB
2800,8,Oysa,NOUN
2800,8,egzersiz,NOUN
2800,8,bir,DET
2800,8,harekettir.,NOUN
2800,9,Egzersiz,NOUN
2800,9,yapamıyorsanız,VERB
2800,9,dans,NOUN
2800,9,edin.,VERB
2800,10,Sadece,ADV
2800,10,kadınlara,NOUN
2800,10,değil,VERB
2800,10,erkeklere,NOUN
2800,10,de,CONJ
2800,10,bol,ADJ
2800,10,bol,PRT
2800,10,dans,NOUN
2800,10,etmelerini,NOUN
2800,10,öneriyorum.,VERB
2800,11,Tango,NOUN
2800,11,yapın,VERB
2800,11,göbek,NOUN
2800,11,atın,VERB
2800,11,zıplayın.,VERB
2801,0,Akıl,NOUN
2801,0,hastaneleri,NOUN
2801,0,tarih,NOUN
2801,0,olacak.,VERB
2801,1,Sağlık,NOUN
2801,1,Bakanı,NOUN
2801,1,Recep,NOUN
2801,1,Akdağ,NOUN
2801,1,yeni,ADJ
2801,1,yılla,NOUN
2801,1,birlikte,ADP
2801,1,ağır,ADJ
2801,1,ruh,NOUN
2801,1,sağlığı,NOUN
2801,1,problemi,NOUN
2801,1,olan,ADJ
2801,1,hastaların,NOUN
2801,1,tedavi,NOUN
2801,1,edileceği,ADJ
2801,1,toplum,NOUN
2801,1,temelli,NOUN
2801,1,ruh,NOUN
2801,1,sağlığı,NOUN
2801,1,merkezlerinin,NOUN
2801,1,sayısının,NOUN
2801,1,artırılacağını,ADJ
2801,1,bildirdi.,VERB
2801,2,Sağlık,NOUN
2801,2,Bakanı,NOUN
2801,2,Akdağ,NOUN
2801,2,bakanlığının,NOUN
2801,2,2013,NUM
2801,2,yılı,NOUN
2801,2,projelerini,NOUN
2801,2,Anadolu,NOUN
2801,2,Ajansı,NOUN
2801,2,muhabirine,NOUN
2801,2,anlattı.,VERB
2801,3,Yeni,ADJ
2801,3,yılda,NOUN
2801,3,ruh,NOUN
2801,3,sağlığı,NOUN
2801,3,hizmetleriyle,NOUN
2801,3,ilgili,ADJ
2801,3,yenilikler,NOUN
2801,3,olacağını,ADJ
2801,3,açıklayan,ADJ
2801,3,Akdağ,NOUN
2801,3,Hastaların,NOUN
2801,3,depo,NOUN
2801,3,hastanelere,NOUN
2801,3,götürüldüğü,ADJ
2801,3,modelden,NOUN
2801,3,Toplum,NOUN
2801,3,Temelli,ADJ
2801,3,Ruh,NOUN
2801,3,Sağlığı,NOUN
2801,3,Modeli'ne,NOUN
2801,3,geçiyoruz,VERB
2801,3,dedi,VERB
2801,3,.,.
2801,4,Şu,DET
2801,4,anda,NOUN
2801,4,50'den,NUM
2801,4,fazla,ADJ
2801,4,toplum,NOUN
2801,4,temelli,ADJ
2801,4,ruh,NOUN
2801,4,sağlığı,NOUN
2801,4,merkezinin,NOUN
2801,4,bulunduğunu,ADJ
2801,4,bu,DET
2801,4,sayının,NOUN
2801,4,200'ün,NUM
2801,4,üzerine,ADV
2801,4,çıkarılacağını,ADJ
2801,4,belirten,ADJ
2801,4,Akdağ,PRON
2801,4,şöyle,ADV
2801,4,devam,NOUN
2801,4,etti,VERB
2801,4,:,.
2801,4,Bütün,ADJ
2801,4,şehirlerimizde,NOUN
2801,4,ruh,NOUN
2801,4,sağlığı,NOUN
2801,4,problemi,NOUN
2801,4,olan,ADJ
2801,4,hastalarımızı,NOUN
2801,4,toplum,NOUN
2801,4,içinde,ADV
2801,4,tedavi,NOUN
2801,4,edebileceğimiz,VERB
2801,4,ailesiyle,NOUN
2801,4,ya,CONJ
2801,4,da,CONJ
2801,4,toplumla,NOUN
2801,4,irtibatını,NOUN
2801,4,daha,ADV
2801,4,yakın,ADJ
2801,4,tutup,ADV
2801,4,rehabilitasyonunu,NOUN
2801,4,sağlayabileceğimiz,ADJ
2801,4,bir,DET
2801,4,modele,NOUN
2801,4,geçiyoruz.,VERB
2801,4,.,.
2801,5,Bu,DET
2801,5,hastaneleri,NOUN
2801,5,2,NUM
2801,5,3,NUM
2801,5,yıl,NOUN
2801,5,içerisinde,ADV
2801,5,dönüştürmüş,ADJ
2801,5,olacağız,VERB
2801,5,.,.
2801,6,Yani,CONJ
2801,6,yüzlerce,ADJ
2801,6,kişinin,NOUN
2801,6,bir,DET
2801,6,arada,NOUN
2801,6,toplandığı,ADJ
2801,6,hastanelerden,NOUN
2801,6,kişinin,NOUN
2801,6,daha,ADV
2801,6,çok,ADJ
2801,6,kendi,PRON
2801,6,ortamında,NOUN
2801,6,tedavi,NOUN
2801,6,gördüğü,ADJ
2801,6,bir,DET
2801,6,modele,NOUN
2801,6,geçiyoruz.,VERB
2801,7,Ambulans,NOUN
2801,7,sayısı,NOUN
2801,7,5'e,NUM
2801,7,çıkacak.,VERB
2801,7,.,.
2801,8,Yeni,ADJ
2801,8,yılda,NOUN
2801,8,ayrıca,ADV
2801,8,hava,NOUN
2801,8,ambulans,NOUN
2801,8,filosunu,NOUN
2801,8,güçlendireceklerini,ADJ
2801,8,anlatan,ADJ
2801,8,Bakan,NOUN
2801,8,Akdağ,PRON
2801,8,3,NUM
2801,8,yeni,ADJ
2801,8,ambulans,NOUN
2801,8,uçağın,NOUN
2801,8,eklenmesiyle,NOUN
2801,8,toplam,NOUN
2801,8,sayının,NOUN
2801,8,5'e,NUM
2801,8,ulaşacağını,ADJ
2801,8,belirtti.,VERB
2802,0,Akciğer,NOUN
2802,0,tomografisi,NOUN
2802,0,hayat,NOUN
2802,0,kurtarıyor.,VERB
2802,1,Başta,NOUN
2802,1,sigaranın,NOUN
2802,1,neden,NOUN
2802,1,olduğu,ADJ
2802,1,akciğer,NOUN
2802,1,kanserinde,NOUN
2802,1,erken,ADJ
2802,1,tanı,NOUN
2802,1,ile,CONJ
2802,1,hastalığın,NOUN
2802,1,ilk,ADJ
2802,1,evrede,NOUN
2802,1,teşhisi,NOUN
2802,1,ve,CONJ
2802,1,tedavisi,NOUN
2802,1,mümkün!,NOUN
2802,2,Akciğer,NOUN
2802,2,kanserinin,NOUN
2802,2,görülme,NOUN
2802,2,sıklığı,NOUN
2802,2,kadınlarda,NOUN
2802,2,da,CONJ
2802,2,giderek,ADV
2802,2,artıyor.,VERB
2802,3,Ağırlıkta,NOUN
2802,3,sigaranın,NOUN
2802,3,neden,NOUN
2802,3,olduğu,ADJ
2802,3,akciğer,NOUN
2802,3,kanserinde,NOUN
2802,3,erken,ADJ
2802,3,tanı,NOUN
2802,3,ile,CONJ
2802,3,hastalığın,NOUN
2802,3,ilk,ADJ
2802,3,evrede,NOUN
2802,3,teşhisi,NOUN
2802,3,ve,CONJ
2802,3,tedavisi,NOUN
2802,3,mümkün!,NOUN
2802,4,Erken,ADJ
2802,4,evrede,NOUN
2802,4,tümörleri,NOUN
2802,4,yakalayan,ADJ
2802,4,düşük,ADJ
2802,4,doz,NOUN
2802,4,akciğer,NOUN
2802,4,tomografisi,NOUN
2802,4,ne,ADJ
2802,4,zaman,NOUN
2802,4,ve,CONJ
2802,4,kimlere,PRON
2802,4,yapılmalı?,VERB
2802,5,Akciğer,NOUN
2802,5,kanseri,NOUN
2802,5,son,ADJ
2802,5,yıllarda,NOUN
2802,5,giderek,ADV
2802,5,artıyor.,VERB
2802,6,Geçmişte,NOUN
2802,6,60,NUM
2802,6,yaşın,NOUN
2802,6,üzerindeki,ADJ
2802,6,erkeklerde,NOUN
2802,6,görülen,ADJ
2802,6,bu,DET
2802,6,kanser,NOUN
2802,6,türü,NOUN
2802,6,günümüzde,NOUN
2802,6,kadınlar,NOUN
2802,6,arasında,NOUN
2802,6,da,CONJ
2802,6,sıklığı,NOUN
2802,6,artmakla,NOUN
2802,6,birlikte,ADV
2802,6,erkeklerde,NOUN
2802,6,görülme,NOUN
2802,6,yaşı,NOUN
2802,6,da,CONJ
2802,6,60’ın,NUM
2802,6,altına,NOUN
2802,6,indi.,VERB
2802,7,Neolife,NOUN
2802,7,Tıp,NOUN
2802,7,Merkezi’nden,NOUN
2802,7,Göğüs,NOUN
2802,7,Cerrahisi,NOUN
2802,7,Uzmanı,NOUN
2802,7,Doç,NOUN
2802,7,Dr,NOUN
2802,7,Gökhan,NOUN
2802,7,Hacıibrahimoğlu,NOUN
2802,7,hızlı,ADJ
2802,7,ilerleyen,ADJ
2802,7,kanser,NOUN
2802,7,türleri,NOUN
2802,7,arasında,NOUN
2802,7,akciğer,NOUN
2802,7,kanserinin,NOUN
2802,7,erkeklerde,NOUN
2802,7,birinci,ADJ
2802,7,kadınlarda,NOUN
2802,7,ise,CONJ
2802,7,ikinci,ADJ
2802,7,sıklıkta,NOUN
2802,7,görüldüğünü,ADJ
2802,7,belirtiyor.,VERB
2802,8,Hacıibrahimoğlu;,NOUN
2802,8,sigara,NOUN
2802,8,puro,NOUN
2802,8,pipo,NOUN
2802,8,kullanımı,NOUN
2802,8,pasif,ADJ
2802,8,içicilik;,NOUN
2802,8,sanayi,NOUN
2802,8,gelişmesine,NOUN
2802,8,bağlı,ADJ
2802,8,olarak,ADP
2802,8,kullanımı,NOUN
2802,8,artan,ADJ
2802,8,asbest,NOUN
2802,8,benzen,NOUN
2802,8,arsenik,NOUN
2802,8,gibi,ADP
2802,8,kanser,NOUN
2802,8,yapıcı,ADJ
2802,8,maddeler;,NOUN
2802,8,krom,NOUN
2802,8,nikel,NOUN
2802,8,kadmiyum,NOUN
2802,8,gibi,ADP
2802,8,metaller,NOUN
2802,8,hava,NOUN
2802,8,kirliliği,NOUN
2802,8,ultraviyole,NOUN
2802,8,ışınları,NOUN
2802,8,ve,CONJ
2802,8,geçirilmiş,ADJ
2802,8,akciğer,NOUN
2802,8,hastalıklarının,NOUN
2802,8,akciğer,NOUN
2802,8,kanserine,NOUN
2802,8,yakalanma,NOUN
2802,8,riskini,NOUN
2802,8,artırdığına,ADJ
2802,8,dikkat,NOUN
2802,8,çekiyor.,VERB
2802,9,Yapılan,VERB
2802,9,pek,ADV
2802,9,çok,ADJ
2802,9,çalışma,NOUN
2802,9,akciğer,NOUN
2802,9,kanserlerinin,NOUN
2802,9,yüzde,NOUN
2802,9,90,NUM
2802,9,sigara,NOUN
2802,9,kaynaklı,NOUN
2802,9,olduğunu,VERB
2802,9,ve,CONJ
2802,9,sigaranın,NOUN
2802,9,akciğer,NOUN
2802,9,kanser,NOUN
2802,9,riskini,NOUN
2802,9,5,NUM
2802,9,ila,CONJ
2802,9,15,NUM
2802,9,kat,NOUN
2802,9,arasında,NOUN
2802,9,artırdığını,NOUN
2802,9,gösteriyor.,VERB
2802,10,Sigaraya,NOUN
2802,10,başlama,NOUN
2802,10,yaşı,NOUN
2802,10,toplam,NOUN
2802,10,sigara,NOUN
2802,10,içme,NOUN
2802,10,süresi,NOUN
2802,10,ve,CONJ
2802,10,günde,NOUN
2802,10,içilen,ADJ
2802,10,sigara,NOUN
2802,10,sayısı,NOUN
2802,10,ile,CONJ
2802,10,bu,DET
2802,10,risk,NOUN
2802,10,artarken,ADJ
2802,10,sigaranın,NOUN
2802,10,bırakılması,NOUN
2802,10,ile,CONJ
2802,10,azalıyor.,VERB
2802,11,Bazı,ADJ
2802,11,meslekler,NOUN
2802,11,de,CONJ
2802,11,akciğer,NOUN
2802,11,kanserini,NOUN
2802,11,tetikliyor,VERB
2802,11,ve,CONJ
2802,11,yakalanma,NOUN
2802,11,riskini,NOUN
2802,11,artırıyor.,VERB
2802,12,Bu,DET
2802,12,nedenle,NOUN
2802,12,madenciler,NOUN
2802,12,tekstil,NOUN
2802,12,izolasyon,NOUN
2802,12,ve,CONJ
2802,12,tersane,NOUN
2802,12,işçileri,NOUN
2802,12,petro-kimya,NOUN
2802,12,baca,NOUN
2802,12,temizleyicileri,NOUN
2802,12,plastik,ADJ
2802,12,sanayi,NOUN
2802,12,işçileri,NOUN
2802,12,maden,ADJ
2802,12,ve,CONJ
2802,12,kaynak,NOUN
2802,12,işçileri,NOUN
2802,12,çamaşır,NOUN
2802,12,suyu,NOUN
2802,12,üreticileri,NOUN
2802,12,cam,NOUN
2802,12,seramik,NOUN
2802,12,muşamba,NOUN
2802,12,ve,CONJ
2802,12,batarya,NOUN
2802,12,işçileri,NOUN
2802,12,boya,NOUN
2802,12,çelik,NOUN
2802,12,dökümhane,NOUN
2802,12,işçilerinin,NOUN
2802,12,düzenli,ADJ
2802,12,aralıklarla,NOUN
2802,12,kontrol,NOUN
2802,12,testlerini,NOUN
2802,12,yaptırmaları,NOUN
2802,12,gerekiyor.,VERB
2802,13,Her,DET
2802,13,kanser,NOUN
2802,13,türünde,NOUN
2802,13,olduğu,ADJ
2802,13,gibi,ADP
2802,13,akciğer,NOUN
2802,13,kanserinde,NOUN
2802,13,de,CONJ
2802,13,erken,ADJ
2802,13,tanı,NOUN
2802,13,ile,CONJ
2802,13,hastalığın,NOUN
2802,13,ilk,ADJ
2802,13,evrede,NOUN
2802,13,teşhisi,NOUN
2802,13,ve,CONJ
2802,13,tam,ADJ
2802,13,tedavisi,NOUN
2802,13,mümkün.,NOUN
2802,14,Akciğer,NOUN
2802,14,kanserinin,NOUN
2802,14,teşhisinde;,NOUN
2802,14,bilgisayarlı,NOUN
2802,14,tomografi,NOUN
2802,14,manyetik,ADJ
2802,14,rezonans,NOUN
2802,14,görüntüleme,NOUN
2802,14,pozitron,NOUN
2802,14,emisyon,NOUN
2802,14,tomografisi,NOUN
2802,14,kan,NOUN
2802,14,ve,CONJ
2802,14,balgam,NOUN
2802,14,testleri,NOUN
2802,14,kullanılıyor.,VERB
2802,15,Neolife,NOUN
2802,15,Tıp,NOUN
2802,15,Merkezi’nden,NOUN
2802,15,Radyoloji,NOUN
2802,15,Uzmanı,NOUN
2802,15,Dr,NOUN
2802,15,Esra,NOUN
2802,15,Çay,NOUN
2802,15,hastalığın,NOUN
2802,15,erken,NOUN
2802,15,dönemde,NOUN
2802,15,belirti,NOUN
2802,15,vermemesi,NOUN
2802,15,nedeniyle,ADV
2802,15,özellikle,ADV
2802,15,yoğun,ADJ
2802,15,sigara,NOUN
2802,15,içenlerde,ADJ
2802,15,tümörün,NOUN
2802,15,tespitini,NOUN
2802,15,sağlayan,ADJ
2802,15,ve,CONJ
2802,15,tedavinin,NOUN
2802,15,başarısını,NOUN
2802,15,artıran,ADJ
2802,15,bilgisayarlı,NOUN
2802,15,tomografinin,NOUN
2802,15,erken,ADJ
2802,15,evre,NOUN
2802,15,teşhiste,NOUN
2802,15,önemini,NOUN
2802,15,vurguluyor,VERB
2802,15,ve,CONJ
2802,15,şöyle,ADV
2802,15,devam,NOUN
2802,15,ediyor:,VERB
2802,15,Akciğer,NOUN
2802,15,kanseri,NOUN
2802,15,taramasında,VERB
2802,15,tanısal,NOUN
2802,15,bir,DET
2802,15,yöntemin,NOUN
2802,15,yeterli,ADJ
2802,15,olabilmesi,NOUN
2802,15,için,ADP
2802,15,erken,ADJ
